200.0 0.248590410023 0.402709468146 1.48317975885	200.0 0.242771535062 0.413959376573 1.41569597548
201.0 0.24899195173 0.401937014762 1.48795200062	201.0 0.243172808487 0.413180194676 1.42025153404
202.0 0.249392381784 0.401167194342 1.49272626003	202.0 0.243573000728 0.412403613012 1.42480901827
203.0 0.249791702336 0.400399998169 1.49750250892	203.0 0.243972113687 0.411629623359 1.42936840123
204.0 0.250189915581 0.399635417476 1.50228071955	204.0 0.244370149314 0.410858217431 1.43392965645
205.0 0.250587023758 0.398873443437 1.50706086468	205.0 0.244767109611 0.410089386871 1.43849275796
206.0 0.250983029158 0.398114067159 1.51184291763	206.0 0.245162996623 0.409323123267 1.44305768025
207.0 0.251377934109 0.397357279707 1.51662685213	207.0 0.245557812446 0.408559418137 1.44762439833
208.0 0.251771740985 0.39660307209 1.52141264244	208.0 0.245951559208 0.407798262965 1.45219288755
209.0 0.252164452198 0.395851435275 1.52620026325	209.0 0.246344239089 0.407039649168 1.4567631238
210.0 0.252556070202 0.395102360181 1.53098968972	210.0 0.246735854306 0.406283568118 1.46133508336
211.0 0.252946597484 0.39435583769 1.53578089742	211.0 0.247126407112 0.405530011146 1.46590874292
212.0 0.25333603657 0.393611858644 1.5405738624	212.0 0.247515899799 0.404778969538 1.4704840796
213.0 0.253724390019 0.392870413852 1.54536856109	213.0 0.247904334695 0.404030434539 1.47506107093
214.0 0.254111660423 0.392131494087 1.55016497037	214.0 0.248291714164 0.403284397357 1.47963969485
215.0 0.254497850406 0.391395090098 1.5549630675	215.0 0.248678040597 0.402540849173 1.48421992961
216.0 0.254882962621 0.390661192606 1.55976283011	216.0 0.249063316424 0.401799781127 1.48880175394
217.0 0.255266999751 0.389929792303 1.56456423628	217.0 0.249447544098 0.401061184337 1.49338514684
218.0 0.25564996451 0.389200879857 1.56936726445	218.0 0.249830726109 0.400325049888 1.49797008776
219.0 0.256031859633 0.388474445925 1.57417189339	219.0 0.250212864971 0.399591368843 1.50255655645
220.0 0.256412687883 0.387750481137 1.57897810228	220.0 0.250593963225 0.39886013224 1.50714453306
221.0 0.25679245205 0.38702897611 1.58378587064	221.0 0.250974023436 0.398131331105 1.51173399798
222.0 0.257171154942 0.386309921451 1.58859517831	222.0 0.251353048198 0.397404956435 1.51632493206
223.0 0.257548799396 0.385593307743 1.59340600555	223.0 0.251731040125 0.396680999218 1.52091731636
