173.0 19.1158986684 -6.29115948416 0.337395635894	173.0 18.924885635 -6.22829592344 0.343884068232
174.0 19.2285791408 -6.32824331866 0.336525030253	174.0 19.036919595 -6.26516698676 0.343005358394
175.0 19.3407826202 -6.36517017187 0.335658426966	175.0 19.1484847341 -6.30188375823 0.342130644267
176.0 19.4525106941 -6.40194056616 0.334795806462	176.0 19.2595825605 -6.33844673422 0.341259906696
177.0 19.5637649801 -6.43855503397 0.333937149108	177.0 19.3702146133 -6.3748564213 0.340393126456
178.0 19.6745471247 -6.47501411716 0.333082435209	178.0 19.4803824617 -6.41111333581 0.339530284262
179.0 19.7848588019 -6.51131836663 0.332231645021	179.0 19.5900877016 -6.44721800305 0.338671360762
180.0 19.8947017112 -6.54746834172 0.331384758754	180.0 19.699331956 -6.48317095713 0.337816336559
181.0 20.0040775769 -6.58346460991 0.330541756586	181.0 19.8081168723 -6.51897274025 0.33696519221
182.0 20.1129881463 -6.6193077462 0.329702618661	182.0 19.9164441222 -6.55462390253 0.336117908238
183.0 20.2214351879 -6.65499833268 0.328867325096	183.0 20.0243153987 -6.59012500118 0.335274465128
184.0 20.3294204917 -6.69053695838 0.328035855998	184.0 20.1317324169 -6.62547660061 0.334434843353
185.0 20.4369458662 -6.72592421855 0.327208191458	185.0 20.2386969109 -6.66067927157 0.333599023356
186.0 20.5440131383 -6.76116071442 0.326384311559	186.0 20.3452106338 -6.695733591 0.332766985573
187.0 20.6506241519 -6.79624705282 0.325564196384	187.0 20.4512753563 -6.73064014162 0.331938710431
188.0 20.7567807669 -6.83118384585 0.324747826024	188.0 20.5568928655 -6.76539951164 0.331114178358
189.0 20.8624848582 -6.86597171054 0.323935180575	189.0 20.6620649642 -6.8000122943 0.330293369784
190.0 20.9677383142 -6.90061126841 0.323126240149	190.0 20.7667934691 -6.83447908755 0.329476265143
191.0 21.0725430367 -6.93510314533 0.322320984875	191.0 20.8710802109 -6.86880049382 0.328662844883
192.0 21.1769009391 -6.96944797099 0.321519394904	192.0 20.9749270328 -6.90297711978 0.327853089477
193.0 21.280813946 -7.00364637885 0.320721450415	193.0 21.0783357893 -6.93700957572 0.327046979404
194.0 21.3842839927 -7.03769900575 0.319927131619	194.0 21.1813083461 -6.97089847567 0.326244495179
195.0 21.4873130232 -7.07160649154 0.319136418758	195.0 21.283846579 -7.00464443696 0.325445617347
196.0 21.5899029905 -7.10536947895 0.318349292113	196.0 21.3859523725 -7.03824807978 0.324650326474
197.0 21.6920558556 -7.13898861332 0.317565732007	197.0 21.4876276201 -7.0717100273 0.323858603175
198.0 21.7937735865 -7.17246454237 0.316785718811	198.0 21.5888742222 -7.10503090499 0.323070428093
199.0 21.8950581572 -7.20579791574 0.316009232932	199.0 21.6896940873 -7.1382113409 0.322285781925
200.0 21.9959115481 -7.23898938519 0.315236254841	200.0 21.7900891294 -7.17125196492 0.321504645402
201.0 22.0963357445 -7.27203960409 0.314466765058	201.0 21.8900612683 -7.20415340894 0.320726999312
202.0 22.1963327357 -7.30494922714 0.313700744153	202.0 21.9896124287 -7.23691630637 0.319952824486
203.0 22.2959045153 -7.33771891045 0.312938172763	203.0 22.0887445403 -7.26954129224 0.319182101818
204.0 22.39505308 -7.37034931115 0.312179031581	204.0 22.187459536 -7.30202900271 0.31841481225
205.0 22.4937804292 -7.40284108724 0.311423301364	205.0 22.2857593523 -7.33438007508 0.317650936788
206.0 22.5920885644 -7.43519489744 0.310670962935	206.0 22.3836459282 -7.36659514753 0.316890456497
207.0 22.689979489 -7.46741140107 0.309921997188	207.0 22.481121205 -7.39867485891 0.316133352501
